zil,consort,null
zilib,consorting,null
zirh,fed,null
zirn,feed,null
zirnra,feeding,null
zirnran,feedings,null
zith,page,null
zithrelar,thousandth,null
zjut,elbow,null
zjutae,elbows,null
zjuttenur,elbowed,null
zniee,sincere,null
zolarix,painful,null
zotreth'mal,striking,null
zotreth,hit,null
zotreth,punch,null
zotreth,strike,null
zoxidon,system,null
zra'ha,mentor,null
zsatelis,newbies,null
zu'tour,shut,null
zuch,always,null
zud'dar,test,null
zuel,track,null
zuelolb,tracked,null
zuelsai,trackers,null
zuelsul,tracker,null
zuelyi,tracking,null
zuess,harrow,null
zuesswy,harrowing,null
zuneerrh,salvation,null
zygul,sharp edged,null
zzikhc,smells,null
zzil,fur,null
n'kampi'un,confuse,null
n'kampi'un,confused,null
n'saph,dislike,null
yatharil,priestess of eilistraee,null
thulath,dusk,fading light; -ath ending
larith,afternoon,post-noon period; -ith ending
thulnar,sunset,light ending; thul + nar
velthar,monday,first day; vel- prefix
ilzharin,tuesday,second day; il- prefix
haulkrin,wednesday,mid-cycle day; haul- root
rinlath,thursday,fourth day; rin- prefix
zilnath,friday,fifth day; zil- prefix
shalarith,saturday,sixth day; sha- prefix
ussarith,sunday,seventh day; uss- prefix
vaelithar,january,first month; vael + -ithar
narrath,february,second month; nar- doubled
halruss,march,third month; hal- prefix + ss
lauveth,april,fourth month; lau + -veth
thessilar,june,sixth month; thess + -ilar
rilauss,july,seventh month; ril + auss
zhalauss,august,eighth month; zhal + auss
rinthalar,september,ninth month; rin + thal + ar
velussath,october,tenth month; vel + uss + -ath
khalharith,november,eleventh month; khal- prefix
elgussath,december,twelfth month; elg- prefix
kossarin,autumn,falling season; -in ending
harandir,calendar,time-record keeper; har- prefix
ssinath,week,seven-day cycle; ss- opening
rilath,month,moon-cycle unit; ril + -ath
velharauth,century,hundred-year span; vel + har + auth
elgarith,era,long named period; elg- prefix
narvelath,epoch,marked historical point; nar + vel + -ath
tharith,season,quarter-year cycle; thar + -ith
harilthar,date,calendar point; har + ilt + har
tharlass,period,time span; thar + lass
tangithar,daily,of each day; tangi (day) root
zhaulin,nightly,of the night; zhaul + -in
tharithel,seasonal,cycle-related; tharith + -el
harauthin,annual,of the year; harauth + -in
khalithar,temporary,short duration; khal- prefix
zhauless,nocturnal,night-active; zhaul + -ess
harinth,schedule,arrange in time; har- prefix
gajenth,delay,push back in time; gaj- root
valrath,hasten,move quickly through; val + rath
kyorlass,linger,wait-extend; kyorl (wait) root
rilussath,expire,time runs out; ril + uss + -ath
nulrak,belly,soft lower torso; nul- root
halvael,waist,middle body; hal- + -vael
thalvur,wrist,hand joint; thal- + -vur
zhekk,nail,hardened digit tip; zh- + double-k
nalzith,nose,scent organ; nal- root + -zith
naelvin,chin,lower jaw; nael- + -vin
harlin,cheek,face side; har- + -lin bigram
krelluth,forehead,upper face; krel- + -luth
szekkith,brain,mind organ; szek- + double-k + -ith
elzithar,spine,back column; el- + z + -ithar
nalzur,lung,breathing organ; nal- breath root + -zur
zolkath,liver,filtering organ; zol- + -kath
naelkur,kidney,paired filter; nael- + -kur
laessur,vein,blood channel; laess- + -ur
szilnar,nerve,sense filament; szil- + -nar
holvath,joint,limb connection; hol- + -vath
nigroth,groin,hip juncture; nig- + -roth
ulkith,navel,belly center; ul- + -kith
iloreth,eyebrow,eye ridge; il- vision root + -oreth
ilzath,eyelid,eye cover; il- + -zath
nalziir,nostril,nose opening; nal- + -ziir
naelkith,womb,birth chamber; nael- + -kith
eltharn,tendon,muscle cord; el- + -tharn
ossulath,marrow,bone core; oss- + ul + -ath
tharuk,sweat,skin moisture; thar- + -uk
ilaess,tear,eye fluid; il- vision root + -aess
laevuss,saliva,mouth fluid; laev- lip/taste root + -uss
naelzath,breath,exhaled air; nal- breath root + -zath
nulzath,wound,body injury; nul- pain root + -zath
veldrak,scar,healed wound mark; veld- skin root + -rak
haulzath,bruise,blood-pooling injury; haul- body + -zath
kharuss,deaf,unable to hear; khar- ear root + -uss
stelkith,lame,unable to walk; stel- + -kith
naeluss,bald,lacking hair; nael- + -uss
nilkith,numb,without sensation; nil- negation + -kith
ssulkath,swollen,engorged; ssul- + -kath
nulvith,sore,aching; nul- pain root + -vith
szilvath,lithe,gracefully flexible; szil- + -vath
narusk,lean,thin-bodied; nar- prefix + -usk
narvelth,gaunt,bone-thin; nar- + vel- movement
kethraluss,muscular,well-muscled; kethral muscle + -uss
zulkrath,bleed,shed blood; zulk- heart/blood root
naelzir,breathe,draw breath; nal- breath root + -zir
ilzirr,blink,close eye briefly; il- vision + -zirr
thulkrath,clench,tighten muscle; thul- bone root + -krath
elkvath,flex,bend limb; elk- + -vath
thelvurn,grasp,close hand around; thel- + -vurn
szelkith,grip,hold tightly; szel- + -kith
szrakk,scratch,scrape skin; szr- + -akk
thulvath,shiver,cold-induced shake; thul- + -vath
nilzith,faint,lose consciousness; nil- negation + -zith
harauth,blush,flush with color; har- skin root + -auth
ssulkirr,cough,throat expulsion; ssul- throat root + -irr
nalzirr,sneeze,nose expulsion; nal- nose root + -zirr
zaukk,spit,expel from mouth; zauk- + -k
gaulkith,chew,grind with teeth; gaul- mouth root + -kith
luvhal,bliss,luv + hal; serene contentment
il'thrau,ecstasy,il- + thrau; intense overwhelming joy
haliss,delight,ha- + iss; pleasant happiness
zinlar,glee,z + in + lar; lighthearted joy
likhath,glad,lik + -ath; mild happiness
shalauth,contentment,sh + al + au + th; quiet satisfaction
usselvae,euphoria,uss- + el + ae; intense elation
khrauth,rapture,kh + rau + th; overwhelming joy
vel'rath,elation,vel- + rath; joyous uplift
thuln,grief,th + ul + n; deep sorrow
ssaerath,melancholy,ss + ae + rath; lingering sadness
nihlass,despair,nil-root + ass; hopeless sorrow
khal'drath,heartbreak,khal- + drath; grief from lost love
thussel,lament,th + uss + el; express grief aloud
ssivrath,anguish,ss + iv + rath; acute suffering
drul,woe,dr + ul; brief heavy sorrow
n'khalith,resentment,n' + khal + ith; bitter sustained anger
ssurnath,indignation,ss + urn + ath; offended anger
zharusk,outrage,zhar + usk; furious anger
harrusk,hostile,harr + usk; aggressively unfriendly
raukhil,seething,rau + khil; quietly boiling anger
ssivath,terror,ss + iv + ath; extreme fear
vel'nauss,anxiety,vel- + nauss; persistent low fear
zharnil,panic,zhar + nil; sudden overwhelming fear
ssivhar,horror,ss + iv + har; fear mixed with revulsion
nauthrak,fright,nauth- + rak; sudden fear
lurisith,timid,luris + ith; easily frightened
khaurrith,trepidation,kha + urr + ith; fearful hesitation
ssarnith,dismay,ss + arn + ith; disheartened alarm
ilnauth,pride,il- + nauth; self-regard and honor
ussarnak,haughty,uss- + arnak; arrogant pride
naruliss,vanity,nar- + ul + iss; excessive self-regard
khaloss,boast,khal- + oss; proclaim one's greatness
ussarnil,conceit,uss- + arnil; inflated self-image
vel'ithar,dignity,vel- + ithar; earned honor and pride
veldrath,triumph,vel- + drath; pride of victory
ssivrul,shame,ss + iv + rul; dishonoring feeling
rin'nauss,embarrassment,rin- + nauss; social shame
vel'ssivrul,humiliate,vel- + ssivrul; cause shame in other
thulass,guilt,th + ul + ass; moral shame
zhaelusk,envy,zhael + usk; covetous feeling
khal'nauth,jealousy,khal- + nauth; jealous emotional state
harrnil,spite,harr + nil; hostile ill-will
harrnilath,spiteful,harrnil + -ath; full of spite
tharusk,grudge,thar + usk; sustained spite held long
vel'thrin,longing,vel- + thrin; sustained desire for absent
laethin,yearn,lae + th + in; deep longing
haelithar,nostalgia,hael + ithar; longing for the past
nilthael,pine,nil + thael; wasting away with longing
dwalithar,wistful,builds on dwalc; sad longing
ssurith,crave,ss + ur + ith; urgent desire
khaleth,awe,khal + eth; overwhelming wonder
thurvak,disgust,th + ur + vak; revulsion
xur'nauth,contempt,x + ur' + nauth; scornful disregard
lurithar,compassion,lur + ithar; feeling others' pain
n'lurithar,empathy,n' + lurithar; sharing another's feeling
rin'lurithar,sympathy,rin- + lurithar; compassion for other
nuvael,affection,nuv + ael; warm liking
khalluva,adore,khal- + luva; deep love and reverence
khalluval,adoration,khalluva + l; act of adoring
vel'ssael,cherish,vel- + ssael; to hold dear
luthael,fond,luth + ael; mild love and liking
ziluth,snow,frozen precipitation; z + -uth ending
nulvath,sleet,ice-rain mix; nul- + -vath
silhar,mist,fine water vapor; sil- + -har
zilkharr,blizzard,driving snow storm; zil + kharr
vorsskar,hurricane,great destructive windstorm; vor + ss
zinthrul,tornado,spinning column of wind; zinth- root
kharrath,gale,strong sustained wind; kharr + -ath
thurquin,squall,sudden violent storm; thur- + -quin
lurss,shower,brief light rainfall; lur- + -ss
harusk,drought,prolonged dry period; har- + -usk
aelith,dew,morning moisture droplets; ae- vowel pair
ilharuel,rainbow,color arc after rain; il- + har- + -uel
haessil,haze,thin obscuring air; hae- + -ssil
zilharil,snowflake,single snow crystal; zil- + har- + -il
ssulithin,raindrop,single falling water drop; ssul- base
rulvorthath,thunderstorm,combined thunder and storm roots
zilvorrath,snowstorm,heavy driven snow storm; zil + vorr
zharrulnar,heatwave,extreme heat period; zharr + ul + nar
ssulithar,precipitation,all forms of falling water
vorthinal,climate,long-term weather pattern; vorth + -inal
ussvael,temperature,measure of heat or cold; uss- + -vael
lurssil,humidity,moisture level in air; lur- + ss + -il
narhilath,atmosphere,sky layer above earth; narhil + -ath
narhael,horizon,edge where sky meets earth; nar- + -hael
haranith,sunshine,warmth and light from sun; haran + -ith
ssularin,rainy,characterized by rain; ssulnar derived
ziluthin,snowy,producing or covered in snow
kharril,windy,characterized by strong wind; kharr + -il
vorthin,stormy,storm-filled and turbulent; vorth + -in
nalithin,cloudy,covered in clouds; nalith + -in
thuulin,icy,covered in or like ice; thuul + -in
haranil,sunny,bright with sunlight; haran + -il
nalharr,overcast,sky fully covered by cloud; nal + harr
lurssa,humid,warm and moist air; lur- + -ssa
thuulinar,freezing,at or below freezing point; thuul + -inar
lunilith,breezy,pleasantly windy; lunil + -ith
silharin,misty,filled with fine mist; silhar + -in
haessith,hazy,obscured by thin haze; haess + -ith
lurnak,melt,to turn from solid to liquid
usslarr,pour,to rain very heavily; uss- + -larr
lurnithar,thaw,to melt from ice; lurn- + -ithar
ulkhar,swamp,wet lowland; ul- root
halunn,shore,water's edge; halu- + -nn
rinthul,valley,low land between heights; rin- + -thul
khalun,hill,small rise; khal- + -un
silaun,beach,sandy shore; sil- + -aun
khalrith,peak,summit; khal- + -rith
narreth,ridge,long elevated line; narr- + -eth
ulthrin,gorge,narrow deep cut; ul- + -thrin
kharthul,canyon,deep carved valley; khar- + -thul
aumlar,marsh,wet boggy ground; aum- + -lar
sulvath,bog,soggy ground; sul- + -vath
vellar,plain,flat open land; vel- + -lar
lanhar,field,open flat area; lan- + -har
kharzeth,volcano,fire mountain; khar- + -zeth
zinrauth,crater,bowl-shaped hollow; zinr- + -auth
sirath,dune,sand hill; sir- + -ath
nauthin,reef,submerged rock ridge; nau- + -thin
haluith,bay,curved shore inlet; halu- + -ith
khalvell,plateau,flat elevated land; khal- + -vell
ulthrak,ravine,sheer narrow cut; ul- + -thrak
velhar,meadow,soft open ground; vel- + -har
syllathin,grove,small tree cluster; syll- + -athin
elgharith,jungle,dense wild forest; elg- + -harith
narssul,tundra,frozen barren land; nars- + -sul
khalneth,ledge,narrow rock shelf; khal- + -neth
nauthel,bank,river's edge; nauth- + -el
sinnaur,brook,tiny stream; sinn- + -aur
nausin,pond,small still water; nau- + -sin
naukzhal,waterfall,falling water; nauk- + zhal
naurthin,rapid,fast current; naur- + -thin
sulkhar,mire,deep treacherous bog; sul- + -khar
narvel,heath,open scrubland; nar- + -vel
narhaur,moor,bleak open wetland; nar- + -haur
ussharvel,steppe,vast flat grassland; usshar- + -vel
rinull,hollow,small depression; rin- + -ull
kharlin,crag,jagged rock outcrop; khar- + -lin
khalauth,bluff,steep earth face; khal- + -auth
halrin,inlet,narrow bay; hal- + -rin
silnauth,cove,sheltered bay; sil- + -nauth
zilnaur,glacier,slow ice river; zil- + -naur
rinthell,slope,angled ground; rin- + -thell
kharrul,boulder,large rock; kharr- + -ul
khulin,pebble,small stone; khu- + -lin
khulnar,gravel,mixed small rock; khul- + -nar
haurath,soil,earth layer; hau- + -rath
ulnath,mud,wet earth; ul- + -nath
sulthin,clay,dense wet earth; sul- + -thin
naulsil,silt,fine water sediment; naul- + -sil
zinath,ash,burned powder; zin- + -ath
kharzin,lava,molten rock flow; khar- + -zin
kharvael,magma,underground fire rock; khar- + -vael
khulithin,rocky,rock-covered; khul- + -ithin
silarun,sandy,sand-covered; sil- + -arun
ulnathin,muddy,mud-covered; ulnath- + -in
khalleth,steep,sharply angled; khall- + -eth
vellan,flat,level ground; vel- + -lan
rinluth,shallow,of little depth; rin- + -luth
narssith,barren,empty and lifeless; nars- + -ith
linthael,fertile,life-giving land; linth- + -ael
velharlin,lush,richly growing; velhar- + -lin
ulssith,dense,tightly packed; ulss- + -ith
velnair,sparse,thinly spread; vel- + -nair
ussalel,vast,immense expanse; uss- + -alel
rinthil,narrow,tightly confined; rin- + -thil
kharveth,rugged,rough terrain; khar- + -veth
kharzil,jagged,sharply uneven; khar- + -zil
narlin,arid,hot and dry; nar- + -lin
aumlathin,marshy,boggy and wet; aumla- + -thin
sylvarin,wooded,tree-covered; sylva- + -rin
khalrinith,mountainous,full of mountains; khalrin- + -ith
halunnar,coastal,of the shore; halun- + -nar
kharzethin,volcanic,of fire mountain; kharzeth- + -in
khallith,elevated,raised high; khall- + -ith
naukulth,flooded,water-covered; nauk- + -ulth
khulrath,eroded,worn away naturally; khul- + -rath
velssith,mossy,moss-covered; vel- + -ssith
linthaelin,verdant,richly green; linthae- + -lin
zilnarath,arctic,frozen northern; zilnar- + -ath
ussrith,descend,go downward; uss- + -rith
velrin,traverse,cross terrain; vel- + -rin
naurith,ford,cross through water; naur- + -ith
nauvith,wade,walk through water; nau- + -vith
ulzith,sink,descend into ground; ul- + -zith
khulrin,erode,wear away naturally; khul- + -rin
naukvel,surge,rush forcefully; nauk- + -vel
naukssil,cascade,rush downward in falls; nauk- + -ssil
khulzith,carve,cut through stone; khul- + -zith
ussnaulith,submerge,push under water; ussnaul- + -ith
zaluis,silk,spider thread; z- start
zaulkar,cocoon,silk-wrapped pupa; zaul- root
krilunn,larva,grub stage; kril- onset
thrul,egg,embryo vessel; short form
zhalass,viper,venomous ground snake; zh- onset
nashrul,cobra,hooded serpent; na- prefix
kiluss,gecko,small cave lizard; -uss ending
thrizz,mouse,small rodent; th- onset
krivath,crow,dark omen bird; -ath ending
harlavin,centipede,many-legged crawler; har- prefix
krithul,beetle,hard-shelled insect; -ul ending
dualith,moth,cave-dwelling winged insect
silnar,deer,graceful prey animal; sil- prefix
thuralz,elk,large antlered deer; thur- prefix
jharkan,boar,tusked beast; jh- + -an
liriss,rabbit,small swift prey; li- prefix
kirzlin,ferret,small tunnel predator; kirz-
zulkar,eel,long water creature; zul- prefix
nilthar,owl,night predator bird; nil- prefix
zharith,hawk,hunting bird; zh- + -ith
kralunn,vulture,carrion bird; kr- onset
rothul,rothe,underdark cattle; canon adapted
khaluss,venom,deadly fluid; khal- prefix
rithull,scale,reptile armor; rith- + -ul
siluath,feather,bird plumage; sil- + -ath
thulrak,tusk,curved tooth; thul- prefix
urkath,horn,bony growth; -ath ending
illuvan,mane,flowing neck hair; ill- prefix
krizan,snout,animal muzzle; kriz- onset
thurlass,antler,branching horn; thur- prefix
veluss,slither,snake-like movement; vel- root
thrinzil,crawl,low movement along surface
lurindra,stalk,silent predatory approach; lur-
kriljak,pounce,sudden leaping attack; kril-
grillath,gnaw,persistent chewing with teeth
zauliss,coil,wrap tightly in spirals; zaul-
hurlass,howl,wolf's call; hur- root as wolf
shrikvath,screech,sharp predator cry; shr-
thurhak,burrow,dig underground tunnel; thur-
zuliss,sting,venomous strike; zul- root
riluath,shed,cast off skin; ril- prefix
krillath,molt,shed outer covering; kr- onset
khalussath,venomous,poison-bearing; khal-uss-
zhalkar,feral,savage
ilzaruss,territorial,defending home ground; ilzar-
thranuss,swarm,mass of creatures; thran-
ulvnar,pack,wolf group; ulv- prefix
harithul,nest,animal dwelling; har- + -ul
khalithr,den,predator's lair; khal- prefix
ssulthar,hive,insect colony home; ssul-
haluss,grotto,small cave or alcove; hal- prefix
tharull,tunnel,long underground passage
kharrun,shaft,vertical underground opening
nilkharr,stalactite,stone hanging from ceiling; nil- prefix
soltharr,stalagmite,stone rising from floor; sol- prefix
usszan,fungus,general underground fungal organism
ussith,mold,surface fungal growth on stone
naelvath,lichen,rock-encrusting organism; nael- root
silnael,moss,soft low plant on damp stone
szurin,spore,fungal reproductive particle; sz- onset
ussharr,mycelium,underground fungal thread network
ilkhurr,phosphorescence,cold mineral or fungal glow
aelkhur,bioluminescence,light emitted by living organisms
khrillath,crystal,mineral crystalline cave formation
zarith,mineral,inorganic rock component; z- onset
khuzan,ore,metal-bearing rock deposit
ulzath,chasm,deep vertical gap in rock
szolath,pit,deep open hole in cave floor
zhissil,fissure,narrow crack in rock face
rilvath,crevice,tight opening within stone; ril- root
zhilnath,crack,break or split in rock
khalval,vault,arched cave ceiling or hollow chamber
ulsith,pool,still underground water body
druvith,seep,water slowly filtering through rock
nivin,drip,water falling drop by drop from stone
naulhar,moisture,dampness or water vapor underground
szaussil,slime,wet viscous coating on cave walls
aussl,ooze,slow-moving thick liquid mass
ultharr,subterranean,deep beneath the ground
naulith,damp,slightly wet or humid underground
khalharrin,cavernous,vast and cave-like in scale
usszanith,fungal,relating to fungi or mold
ilkhurrin,phosphorescent,emitting cold phosphorescent glow
khalharval,labyrinth,complex underground network of passages
aulsith,aura,glowing emanation; aul- root
aulunel,beacon,guiding light signal; aul- + -nel
zhaerkul,blaze,intense fire; zhaer + -kul
zhaerkulan,bonfire,great outdoor fire; zhaer+kul+an
vushelith,brilliant,intensely bright; vush- + -elith
thilnar,candle,small light-bearer; thil- root
solthin,char,to blacken by fire; sol- + -thin
olathrin,darken,to make dark; olath + rin
ssivil,daylight,full waking illumination; ssiv + il
vushrin,dazzle,overwhelm with brightness; vush- intense
urlith,dim,reduced light level; ur- + -ith
vel'ilhar,eclipse,darkening of light; vel- over ilhar
solthu,ember,cooling fire remnant; sol- + -u
zhaerith,flare,sudden bright burst; zhaer + -ith
hithrin,flicker,to waver in light; hith- verb
aulnel,gleam,brief bright reflection; aul- + -nel
vushrath,glare,harsh blinding light; vush- + -rath
szilrin,glint,sharp brief flash; sz- + ilrin
narroth,gloom,heavy oppressive dimness; narr- intensified
ilthael,halo,ring of radiant light; il- + thael
narkul,hearth,fire's home; nar- + kul
nauthil,lamp,small light vessel; nau- + thil
thilkrath,lantern,enclosed light-holder; thil- + krath
ilharil,luminous,light-emitting quality; il- + haril
narrothi,murky,heavy and dark; narr- + -i
auluin,radiance,warm emanated light; aul- + -uin
harzul,scorch,char with intense heat; har + zul
alurli,shadowy,full of shadow; alurl + -i
silrin,shimmer,to ripple with light; sil- verb
ilhrin,shine,to emit light; il- + hrin
vel'ssin,shroud,darkness-veil covering; vel- dark cloak
vel'alurl,silhouette,dark visible outline; vel- over alurl
velzhar,smolder,burn without visible flame; vel- + zhar
nauluth,smoke,fire's dark breath; nau- + luth
thulnik,soot,black fire residue; thul- + nik
ilzhar,starlight,pinpoint sky-light; il- + zhar
halkrath,torch,carried fire-stick; hal- + krath
thilrath,wick,flame's feeding cord; thil- + -rath
nathrul,leather,tanned animal hide; -ul ending
druzath,bronze,copper-tin alloy; -ath ending
zinnar,tin,soft grey metal; z- drow-heavy
thurzak,lead,heavy dull metal; -ak ending
szilhauth,platinum,rare white metal; szil- prefix
ilkharss,adamant,hardest known substance; il- + khar-
zhareln,alloy,mixed metal compound; -el- bigram
dhurzin,smelt,melt ore for metal; dh- cluster
khalthrin,temper,strengthen metal by heat; khal- prefix
narithal,anneal,heat-treat to soften; -al ending
zhussal,quench,cool metal rapidly; -al ending
tharnak,hammer,striking metal tool; -ak ending
velkhun,anvil,metalworker's block; vel- prefix
haulzir,bellows,air-pump for forge fire; hau- + -ir
thurzikhal,crucible,vessel for molten metal; -al ending
narkhoss,ingot,cast metal block; -oss ending
zulkhar,nugget,raw metal lump; z- + khar
aurniss,ruby,red precious stone; aur- gold-adjacent
ilzhaen,sapphire,blue precious stone; il- prefix
szilkhoss,diamond,hardest clear gem; szil- prefix
elgzarith,obsidian,volcanic dark glass; elg- prefix
kharthun,granite,coarse igneous rock; -un ending
thilharn,marble,fine polished stone; -arn ending
zurkhath,quartz,common silica mineral; -ath ending
khrinzul,flint,spark-making stone; -ul ending
nulkhariss,ceramic,fired clay material; nul- prefix
kharzath,rust,iron oxidation; khar- root + -ath
ilhannath,tarnish,metal surface dullness; ilhann- + -ath
aelkhar,polish,make metal shine; ae- + khar
aurakhin,gilded,coated with gold; aurak- + -in
kharssithin,plated,covered in metal layer; -in ending
velkharin,wrought,shaped by hammering; vel- + -in
thurzith,molten,liquefied by heat; -ith ending
nulzarith,brittle,easily broken material; -ith ending
khalthrin'el,malleable,workable without breaking; khal- + -el
kharzulith,metallic,of or like metal; kharzul + -ith
zhalithin,crystalline,crystal-structured; zhalith + -in
aelkuriss,silken,smooth like silk; aelkuris + -s
elkhrinath,bony,resembling bone; elkhrin + -ath
nathrulith,leathery,tough like leather; nathrul + -ith
velthrinath,glassy,transparent like glass; velthrin + -ath
narkhulvel,ore-rich,abundant in raw metal; nar- + vel-
khrenss,meat,animal flesh; khr- cluster
silhuur,broth,thin liquid food; sil- liquid root
velzar,feast,grand meal; vel- prefix
ussavath,meal,single serving of food; uss- root
laerin,herb,plant seasoning; la- + -rin
nulath,salt,mineral seasoning; nul- + -ath
luvaun,sugar,sweet substance; luv- + -aun
aelkuss,honey,sweet nectar; ael- + -kuss
ilthris,milk,pale animal liquid; il- + -thris
lauvith,berry,small fruit; lau- + -vith
nariss,grain,seed crop; nar- grain + -iss
narthil,flour,ground grain powder; nar- + -thil
narul,loaf,baked bread form; nar- + -ul
khalven,chef,skilled food preparer; khal- + -ven
usshal,hunger,food need state; uss- sustenance + -hal
zilrath,thirst,drink need state; zil- + -rath
aelrath,flavor,sensory depth; ael- + -rath
aelzarr,mead,fermented honey drink; ael- sweet + -zarr
olharin,bowl,curved food vessel; ol- hollow + -harin
lauvek,morsel,small bite of food; lau- + -vek
thilvar,seed,plant kernel; thil- + -var
hrilath,root,underground plant part; hril- + -ath
ussvith,famine,prolonged food shortage; uss- + -vith
ussrath,appetite,desire for food; uss- + -rath
naurvith,fresh,newly gathered; naur- + -vith
zhurkath,rotten,decomposed; zhur- decay + -kath
khulvir,raw,uncooked state; khul- + -vir
ssaruth,cooked,heat-prepared; ssa- + -ruth
vrekath,sour,acidic taste; vrek- sharp + -ath
rath'aen,savory,meaty or salty taste; rath- food + 'aen
narquith,stale,old and dry; nar- + -quith
aelvath,ripe,mature fruit; ael- + -vath
silrath,tender,soft texture; sil- + -rath
khrenil,chewy,tough to chew; khren- meat + -il
ussthil,nourishing,health-giving; uss- sustenance root
ssurquil,fermented,aged via fermentation; ssur- + -quil
rath'ul,edible,safe to consume; rath- food + 'ul
thurrak,boil,heat liquid strongly; thur- heat + -rak
harrak,roast,cook with fire; har- fire + -rak
elgvath,forage,search for food; elg- seek + -vath
ssurvel,ferment,age a liquid; ssur- + -vel
ssulith,robe,flowing gown; ss+ul+-ith
haressel,fabric,textile; har+ess+-el
lissul,lace,delicate trim; li+ss+ul
khal'ith,hood,head cover; khal-+'ith
ssurnul,belt,waist band; ss+ur+nul
zilneth,brooch,decorative pin; z+il+-neth
ssin'ath,necklace,neck jewelry; ss+in+'-ath
linssul,pendant,hanging ornament; lin+ss+ul
zul'ithar,bracelet,wrist jewelry; zul+'-ithar
ilnarrith,crown,royal headpiece; il+narr+-ith
narithil,tiara,light crown; nar+ith+il
nirjal,jewel,cut gemstone; nirj+-al
nirjalis,jewelry,gem collection; nirj+-alis
ilnarul,adornment,beautification; il+nar+ul
zurlin,bead,small ornament; zur+lin
harissul,sash,waist sash; har+iss+ul
kharisul,scarf,neck cloth; khar+is+ul
khalulith,shawl,shoulder wrap; khal+ul+-ith
linarul,sleeve,arm covering; lin+ar+ul
narithul,thread,sewing thread; nar+ith+ul
zulthar,stitch,sewn join; zul+thar
khalnar,tunic,basic garment; khal+nar
ssulnath,gown,formal dress; ss+ul+-nath
velithar,dress,woman's garment; vel-+-ithar
thralnus,skirt,lower garment; thr+al+nus
harilath,cape,short cloak; har+il+-ath
uss'nar,mantle,long outer cloak; uss-+nar
kharzul,trousers,leg garment; khar+zul
ssarithul,corset,body shaper; ss+ar+ith+ul
zhalnar,girdle,waist wrap; zhal+nar
jharulk,pouch,small bag; jh+ar+ulk
urnilath,strap,carrying band; urn+il+-ath
tharnil,fringe,decorative edge trim; thar+nil
zulnil,tassel,hanging fringe; zul+nil
kharnith,button,fastening disc; khar+-nith
ilnareth,diadem,royal headband; il+nar+-eth
zulthariss,embroidery,decorative needlework; zul+thar+iss
ilnaru,adorn,to decorate; il+nar+u
ilthrus,drape,to hang fabric; il+thr+us
haruliss,weave,to weave threads; har+ul+iss
zulthari,embroider,to stitch patterns; zul+thar+i
ssarnu,fasten,to secure clothing; ss+ar+nu
zel'ith,don,to put on garment; zel+'-ith
zal'ith,doff,to remove garment; zal+'-ith
ssirnu,sew,to sew; ss+ir+nu
narrith,mend,to repair fabric; narr+-ith
klussath,dye,to color fabric; kluss+-ath
narissu,knit,to knit; nar+iss+u
larnil,trim,to cut edges; lar+nil
harulithin,woven,made by weaving; -in ending
zultharith,embroidered,needlework-decorated; zul+thar+-ith
ilnarun,adorned,decorated; il+nar+un
nirjalin,jeweled,set with gems; nirj+al+in
tharjilin,ornate,highly decorated; tharj+il+in
zurath,bare,uncovered; zur+-ath
narruth,naked,without clothing; narr+-uth
kharithin,tailored,custom-fitted; khar+ith+in
khalithun,draped,draped in fabric; khal+ith+un
jinharun,merchant,trader; jin- prefix
vel'nath,herald,message-bringer; vel'- prefix
haluath,elder,old/wise one; -ath ending
quarthin,captain,unit commander; quarth + -in
ussilvath,champion,chosen/proven one; ussil- root
velrauss,subordinate,lower-ranked one; vel- + rauss
halarun,overseer,one who watches over; halar root
kosthar,steward,keeper/manager; kost=hold
nalthaek,artisan,skilled crafter; nal- + -thaek
drathil,thrall,bonded servant; drath- root
velthrik,vassal,sworn subject; vel- + thrik
ilzak,minion,small servant; il- + zak
elamith,devotee,devoted one; elam=devoted
nilzarin,acolyte,new temple servant; nil- prefix
nilkhar,initiate,newly chosen one; nil- + -khar
ul'harak,chieftain,tribe leader; ul'- + harak
ssakith,enforcer,rule-keeper/punisher; ssa- root
kossith,jailer,cage-keeper; koss + -ith
nilsaruk,recruit,new fighter; nil- + saruk
zharussil,veteran,tested warrior; zharus + -sil
vel'quarth,emissary,official message-bearer; vel'- prefix
vel'nar,envoy,sent representative; vel'- + nar
ul'hyrrak,counselor,wisdom-advisor; ul'- + hyrr
halariss,bodyguard,personal protector; halar + -iss
halath,protector,shield-bearer; hal- + -ath
usshalath,defender,active shield; uss- + halath
ul'xunath,conqueror,complete-ruler; ul'- + xun
rinul'ath,sovereign,highest authority; rin + ul'- + -ath
vel'ilstar,regent,temporary ruler; vel'- + ilstar
ul'sarrus,magistrate,law-orderer; ul'- + sarrus
nalthuss,judge,decider of fate; nal- + -thuss
sarrus,rank,position in order; sar- root
naruss,serf,semi-free laborer; nar- + -uss
harukka,clan,family group; har- root
rinthaur,bloodline,royal descent; rinthar root
ul'sarruith,hierarchy,order of ranks; ul'- + sarruith
naruith,caste,social tier; naru- root
ul'vuith,promote,to raise in rank; ul'- elevated
nil'vuith,demote,to lower in rank; nil'- lowered
nauss,rebel,to rise against authority; short form
talkhin,appoint,to designate/assign; tal- + -khin
vel'elam,loyal,faithfully devoted; vel'- + elam
